BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
16-15241,False,False,True,False,False,False,
16-15243,False,False,True,False,False,False,
16-15250,False,False,False,False,True,False,
16-248,True,False,False,False,False,False,
16-15254,False,False,True,False,False,False,
16-15259,False,False,False,False,False,False,
16-15260,False,False,True,False,False,False,
16-15266,False,False,False,False,False,False,
16-15267,False,False,False,False,False,False,
16-15270,False,False,False,False,False,False,autre
16-15271,False,False,False,True,False,False,
16-15278,False,True,False,False,False,False,
16-15284,False,False,False,False,False,False,
16-15289,False,False,True,False,False,False,
16-15296,False,False,True,False,False,False,
16-15298,False,False,False,False,False,False,
16-15300,False,False,True,False,False,False,
16-15301,False,False,True,False,False,False,
16-15302,False,False,True,False,False,False,
16-15309,False,False,False,False,True,False,
16-15311,False,False,False,False,False,False,EPCC
16-15314,False,False,False,False,False,False,
16-15316,False,False,False,False,True,False,
16-15318,False,False,True,False,False,False,
16-15320,True,False,False,False,False,False,
16-15327,False,False,False,False,True,False,
16-15328,False,False,True,False,False,False,
16-15331,False,False,False,False,False,False,
15-181021,False,False,False,False,False,False,
16-15345,False,False,True,False,False,False,
16-15347,True,False,False,False,False,False,
16-15352,False,False,True,False,False,False,
16-15355,False,False,True,False,False,False,
16-15360,False,False,False,False,False,False,
16-15363,False,False,False,False,True,False,
16-15364,False,False,True,False,False,False,
16-15368,True,False,False,False,False,False,
16-15373,False,False,True,False,False,False,
16-15374,False,False,True,False,False,False,
16-15380,False,False,True,False,False,False,
16-15388,True,False,False,False,False,False,
16-15389,False,False,False,False,False,False,
16-15401,False,False,False,False,False,False,
16-15404,False,False,True,False,False,False,
16-15410,False,False,False,False,True,False,
16-15416,False,False,False,False,True,False,
16-15421,False,False,True,False,False,False,
16-15422,False,False,False,False,False,False,Organisme paritaire collecteur agréé
16-15425,False,False,False,False,False,False,
16-15431,False,False,False,False,True,False,
16-15435,False,False,True,False,False,False,
16-15436,False,False,False,False,False,False,
16-15437,False,False,True,False,False,False,
16-15442,False,False,True,False,False,False,
16-15443,False,False,True,False,False,False,
16-15444,False,False,True,False,False,False,
16-15445,False,False,True,False,False,False,
16-15447,False,False,False,False,True,False,
